Wanchai,"POLYGON ((114.177159 22.28314, 114.177089 22.283129, 114.17646 22.283073, 114.176433 22.28308, 114.176415 22.283092, 114.176389 22.283273, 114.176373 22.283449, 114.176351 22.283731, 114.176346 22.283748, 114.176335 22.283761, 114.176316 22.283772, 114.176288 22.283785, 114.176051 22.283754, 114.176039 22.283744, 114.176022 22.283728, 114.176017 22.283708, 114.17605 22.283429, 114.176095 22.283085, 114.176088 22.283064, 114.176074 22.283054, 114.176056 22.283048, 114.17603 22.283033, 114.176016 22.283004, 114.176017 22.282986, 114.176024 22.282954, 114.176035 22.28294, 114.176058 22.282927, 114.176087 22.282916, 114.176097 22.282905, 114.176106 22.282856, 114.176102 22.282831, 114.176088 22.282822, 114.176057 22.282806, 114.176047 22.282787, 114.176044 22.282762, 114.176042 22.282742, 114.176056 22.28259, 114.176092 22.282245, 114.175814 22.282219, 114.175737 22.282211, 114.175732 22.282258, 114.175729 22.282482, 114.175726 22.282716, 114.17571 22.282744, 114.175685 22.282752, 114.175665 22.282753, 114.175461 22.282731, 114.175442 22.28272, 114.175431 22.282707, 114.175422 22.282686, 114.175422 22.282646, 114.175432 22.282146, 114.175008 22.282137, 114.174995 22.282264, 114.174994 22.282336, 114.17502 22.282507, 114.175019 22.282699, 114.175016 22.282921, 114.175006 22.282935, 114.174983 22.282938, 114.174948 22.282934, 114.174817 22.282921, 114.174735 22.282915, 114.174664 22.282924, 114.174618 22.28294, 114.174546 22.282978, 114.174474 22.283027, 114.174413 22.283092, 114.17439 22.283135, 114.174372 22.283186, 114.174352 22.28326, 114.174346 22.283321, 114.17436 22.283461, 114.174359 22.283767, 114.174453 22.284096, 114.174536 22.284344, 114.174543 22.284362, 114.174627 22.284392, 114.174637 22.284411, 114.174635 22.28442, 114.174593 22.28455, 114.174531 22.284776, 114.174521 22.284773, 114.17442 22.285106, 114.174404 22.285137, 114.174392 22.285154, 114.174357 22.285176, 114.17429 22.285193, 114.174252 22.285192, 114.174219 22.285186, 114.174187 22.285175, 114.174148 22.28514, 114.174132 22.285112, 114.174122 22.285081, 114.174118 22.285022, 114.174175 22.284755, 114.174177 22.284728, 114.17408 22.284728, 114.174109 22.28443, 114.174132 22.284371, 114.174138 22.28423, 114.174151 22.284028, 114.174144 22.283823, 114.174159 22.283577, 114.174176 22.283326, 114.174204 22.282898, 114.174186 22.282848, 114.174186 22.282799, 114.17422 22.282547, 114.174247 22.282326, 114.174263 22.282268, 114.174271 22.282107, 114.174318 22.281641, 114.174356 22.281295, 114.17441 22.280675, 114.174506 22.279816, 114.174548 22.279464, 114.174001 22.279411, 114.173462 22.279353, 114.172874 22.279288, 114.172273 22.279235, 114.17193 22.279218, 114.171341 22.27927, 114.170628 22.279361, 114.169733 22.279455, 114.169148 22.279514, 114.168841 22.278837, 114.16869 22.278501, 114.168665 22.278399, 114.168432 22.277901, 114.1684 22.277737, 114.167854 22.277793, 114.167414 22.277848, 114.167727 22.277669, 114.168001 22.277459, 114.168061 22.277425, 114.168121 22.277367, 114.168001 22.277263, 114.167863 22.277156, 114.167676 22.276939, 114.167583 22.276838, 114.167534 22.276785, 114.167502 22.276745, 114.16749 22.276707, 114.167493 22.27668, 114.167506 22.276665, 114.167532 22.276646, 114.167842 22.276449, 114.167946 22.276376, 114.168055 22.27643, 114.168109 22.276491, 114.168212 22.27663, 114.168379 22.276532, 114.168284 22.276395, 114.168274 22.276367, 114.168174 22.276221, 114.168302 22.276132, 114.168064 22.275695, 114.168256 22.275608, 114.168465 22.276036, 114.168609 22.275942, 114.168636 22.275938, 114.168762 22.275874, 114.168584 22.275452, 114.168476 22.2755, 114.168367 22.275545, 114.168405 22.275355, 114.169108 22.27509, 114.169306 22.275288, 114.1695746 22.2750961, 114.1694958 22.2750023, 114.1696775 22.274818, 114.170204 22.274401, 114.170454 22.274597, 114.170506 22.274626, 114.170547 22.274636, 114.170598 22.274646, 114.170652 22.274652, 114.170703 22.274646, 114.170733 22.274637, 114.170794 22.274605, 114.171028 22.274458, 114.171163 22.274289, 114.171193 22.274237, 114.171479 22.274412, 114.171692 22.27444, 114.171998 22.274312, 114.17215 22.274291, 114.17254 22.274132, 114.173182 22.273975, 114.173226 22.273963, 114.173179 22.273827, 114.173112 22.273642, 114.173037 22.273631, 114.17282 22.273586, 114.17296 22.273499, 114.173119 22.273371, 114.173153 22.273291, 114.173186 22.273187, 114.173201 22.273066, 114.173206 22.272924, 114.173214 22.27287, 114.173224 22.27284, 114.173249 22.272796, 114.173283 22.272752, 114.173321 22.272717, 114.173364 22.272679, 114.17341 22.272656, 114.173464 22.272635, 114.1735 22.272626, 114.173651 22.272618, 114.173685 22.272614, 114.173851 22.272634, 114.17408 22.272699, 114.174244 22.272749, 114.174411 22.272818, 114.174591 22.272988, 114.17487 22.273209, 114.17499 22.273323, 114.17504 22.27341, 114.175068 22.273487, 114.175088 22.273552, 114.175214 22.274034, 114.175286 22.274332, 114.175285 22.274434, 114.175325 22.274509, 114.175605 22.274713, 114.175897 22.274834, 114.177138 22.275124, 114.177292 22.275142, 114.177474 22.275142, 114.177628 22.275126, 114.17768 22.275111, 114.177836 22.275064, 114.177871 22.275054, 114.177993 22.275017, 114.17803 22.275007, 114.17818 22.274968, 114.178382 22.274915, 114.178418 22.274904, 114.179275 22.274696, 114.179429 22.274659, 114.179486 22.274824, 114.179492 22.274838, 114.179591 22.27507, 114.17967 22.275171, 114.179988 22.275508, 114.180082 22.275592, 114.180113 22.275624, 114.18021 22.275762, 114.180243 22.275812, 114.180271 22.275868, 114.180332 22.275917, 114.18036 22.27595, 114.180478 22.276131, 114.180493 22.276159, 114.180579 22.276323, 114.180613 22.276428, 114.180705 22.276447, 114.180804 22.276467, 114.180946 22.276528, 114.181486 22.276758, 114.182018 22.276965, 114.182314 22.277083, 114.18259 22.276782, 114.182922 22.277048, 114.183029 22.277117, 114.183092 22.277038, 114.183352 22.277178, 114.183461 22.277033, 114.183782 22.277198, 114.184096 22.277021, 114.184398 22.276898, 114.184516 22.276816, 114.184633 22.276912, 114.18473 22.27691, 114.184838 22.276813, 114.185125 22.276595, 114.18519 22.276564, 114.185222 22.276554, 114.18525 22.276552, 114.185353 22.276569, 114.185298 22.27677, 114.185278 22.276891, 114.185276 22.277047, 114.185283 22.277128, 114.185249 22.277129, 114.185216 22.277137, 114.185131 22.277174, 114.185029 22.277228, 114.184738 22.277364, 114.184629 22.277409, 114.18435 22.277549, 114.18401 22.277722, 114.183804 22.277797, 114.183749 22.277812, 114.183645 22.277822, 114.183548 22.277804, 114.183518 22.277998, 114.1833 22.278532, 114.1830407 22.2791426, 114.182828 22.279602, 114.18271 22.279839, 114.182643 22.279965, 114.182475 22.280363, 114.182412 22.280484, 114.182166 22.28102, 114.182103 22.281172, 114.18207 22.28155, 114.18204 22.281849, 114.181997 22.282178, 114.18196 22.282276, 114.181956 22.282346, 114.181958 22.282505, 114.181932 22.282773, 114.18173 22.283154, 114.181694 22.28312, 114.181556 22.283042, 114.181105 22.28289, 114.180923 22.282801, 114.180376 22.2826, 114.180254 22.282554, 114.180224 22.282574, 114.179959 22.283222, 114.179951 22.283264, 114.180911 22.284008, 114.180996 22.284071, 114.181016 22.284094, 114.181024 22.284116, 114.181033 22.284145, 114.181034 22.284168, 114.181031 22.284222, 114.181016 22.284263, 114.180994 22.284294, 114.180908 22.284344, 114.180872 22.284357, 114.180843 22.28436, 114.180804 22.284362, 114.180753 22.284354, 114.180722 22.284343, 114.180679 22.284321, 114.180375 22.284075, 114.179676 22.2835, 114.179648 22.283485, 114.179589 22.28346, 114.179496 22.283446, 114.179152 22.283406, 114.178346 22.283314, 114.178299 22.283295, 114.178263 22.283246, 114.178237 22.283237, 114.178196 22.283243, 114.17813 22.283261, 114.178066 22.28327, 114.17802 22.283268, 114.177648 22.283209, 114.177159 22.28314))"
Mid-Levels West,"POLYGON ((114.12966 22.275622, 114.12968 22.275538, 114.129698 22.275453, 114.129722 22.27537, 114.129835 22.275062, 114.129891 22.2749, 114.129927 22.274782, 114.129952 22.274639, 114.129963 22.27457, 114.12997 22.274349, 114.129976 22.274206, 114.129981 22.274075, 114.129993 22.273978, 114.130016 22.273862, 114.130047 22.273762, 114.130077 22.273686, 114.130238 22.273358, 114.130398 22.273054, 114.13056 22.272747, 114.130616 22.272631, 114.130673 22.2725, 114.130703 22.272402, 114.130724 22.272288, 114.130728 22.272155, 114.130714 22.272054, 114.130695 22.27197, 114.130645 22.271844, 114.130543 22.271622, 114.13045 22.27147, 114.130319 22.27123, 114.130232 22.27109, 114.130184 22.270988, 114.130132 22.270863, 114.130097 22.270693, 114.130077 22.270558, 114.130082 22.270417, 114.130085 22.270215, 114.130077 22.269949, 114.130081 22.26991, 114.130077 22.269876, 114.130073 22.269858, 114.130063 22.269836, 114.130032 22.269801, 114.129985 22.269734, 114.129789 22.269408, 114.129699 22.269261, 114.129349 22.268827, 114.129066 22.2686, 114.12895 22.268499, 114.128778 22.268301, 114.128632 22.26815, 114.128794 22.268035, 114.128863 22.26799, 114.128913 22.267966, 114.129062 22.26793, 114.129197 22.267897, 114.129262 22.267875, 114.129312 22.267864, 114.129361 22.267866, 114.129516 22.267902, 114.129697 22.267968, 114.130016 22.268085, 114.130246 22.268168, 114.130351 22.268166, 114.130423 22.268089, 114.130546 22.267561, 114.130591 22.267516, 114.130636 22.267444, 114.130814 22.267084, 114.131003 22.266683, 114.131027 22.266595, 114.131037 22.266525, 114.13104 22.266398, 114.131024 22.266185, 114.131011 22.266023, 114.131012 22.265947, 114.131018 22.265859, 114.131024 22.2658, 114.131035 22.265739, 114.131066 22.265602, 114.13111 22.265407, 114.131152 22.265176, 114.131168 22.265071, 114.131173 22.264776, 114.131179 22.264666, 114.131183 22.264579, 114.131202 22.264489, 114.131219 22.26442, 114.131268 22.2643, 114.131291 22.264261, 114.131344 22.264179, 114.131397 22.264125, 114.131479 22.264048, 114.131516 22.264014, 114.131565 22.263978, 114.131664 22.263918, 114.131828 22.263838, 114.13192 22.263801, 114.132035 22.263747, 114.132122 22.263702, 114.132248 22.26361, 114.132486 22.26355, 114.132865 22.263482, 114.133461 22.263408, 114.134504 22.26291, 114.134902 22.26283, 114.13507 22.262831, 114.135251 22.262718, 114.135371 22.26265, 114.135393 22.262685, 114.135518 22.262962, 114.135658 22.263278, 114.135907 22.263706, 114.136011 22.263888, 114.136144 22.264078, 114.136169 22.264124, 114.136203 22.26418, 114.136246 22.264276, 114.13628 22.264396, 114.136326 22.264562, 114.136359 22.264682, 114.136345 22.264871, 114.136339 22.264971, 114.136338 22.265003, 114.136339 22.265056, 114.136356 22.265119, 114.136362 22.265166, 114.136362 22.26534, 114.136372 22.26539, 114.13639 22.265417, 114.136411 22.26543, 114.13647 22.265452, 114.136635 22.265467, 114.136703 22.265484, 114.136824 22.265539, 114.136916 22.265582, 114.137117 22.265691, 114.137287 22.265793, 114.137447 22.265905, 114.137518 22.265942, 114.137603 22.265964, 114.137736 22.266029, 114.137992 22.266166, 114.138211 22.266297, 114.138273 22.266334, 114.138381 22.266386, 114.13848 22.266428, 114.138594 22.266461, 114.138677 22.26649, 114.138827 22.266553, 114.138924 22.266579, 114.139016 22.266596, 114.139118 22.266622, 114.13891 22.266969, 114.13657 22.27215, 114.134981 22.273338, 114.135809 22.273241, 114.136646 22.273244, 114.137464 22.273279, 114.138205 22.273276, 114.138819 22.273182, 114.138971 22.273048, 114.139169 22.272999, 114.139265 22.272989, 114.139321 22.272965, 114.139345 22.272974, 114.139322 22.273012, 114.139245 22.273039, 114.139178 22.273078, 114.139101 22.27311, 114.13897 22.27316, 114.138943 22.273225, 114.138928 22.273268, 114.138818 22.273453, 114.138598 22.273654, 114.138414 22.273849, 114.138304 22.27395, 114.13823 22.274068, 114.138156 22.274153, 114.13813 22.274196, 114.138111 22.274282, 114.138105 22.274334, 114.138091 22.274386, 114.138053 22.274466, 114.137963 22.274596, 114.137943 22.274666, 114.137915 22.274807, 114.137909 22.27486, 114.137921 22.274994, 114.138011 22.275025, 114.13804 22.275036, 114.138068 22.275041, 114.13812 22.275037, 114.138199 22.275016, 114.138248 22.275016, 114.138276 22.275022, 114.138306 22.275037, 114.138328 22.275055, 114.138629 22.275366, 114.138636 22.275383, 114.138633 22.275402, 114.138623 22.275421, 114.138607 22.27543, 114.138594 22.275435, 114.138578 22.275435, 114.138166 22.275321, 114.138134 22.275325, 114.138112 22.275333, 114.137923 22.27549, 114.13791 22.275505, 114.137898 22.27554, 114.13787 22.275757, 114.137857 22.275789, 114.137855 22.275802, 114.137837 22.275816, 114.137818 22.275824, 114.137742 22.275843, 114.137686 22.27585, 114.137661 22.275857, 114.137637 22.275868, 114.137612 22.275893, 114.137586 22.275933, 114.13747 22.276258, 114.137439 22.2763, 114.137324 22.276347, 114.137313 22.27636, 114.137338 22.276492, 114.137277 22.276611, 114.137252 22.276645, 114.137229 22.276659, 114.137192 22.27667, 114.136983 22.276659, 114.136955 22.276658, 114.136918 22.276685, 114.136982 22.276904, 114.136992 22.276982, 114.136989 22.277004, 114.136896 22.277235, 114.136916 22.277439, 114.136901 22.277531, 114.136799 22.277648, 114.136772 22.277733, 114.136735 22.278328, 114.136701 22.278421, 114.136625 22.278483, 114.13648 22.278494, 114.136434 22.278527, 114.136385 22.278595, 114.13619 22.2787, 114.136027 22.278683, 114.135942 22.278704, 114.135882 22.278766, 114.135825 22.278888, 114.135745 22.278975, 114.135639 22.279032, 114.135609 22.279078, 114.13561 22.27926, 114.135619 22.279336, 114.135649 22.279396, 114.135657 22.279405, 114.135672 22.279406, 114.135686 22.279405, 114.135695 22.279402, 114.135709 22.279391, 114.135712 22.279372, 114.135714 22.279343, 114.135715 22.27929, 114.135725 22.279255, 114.135737 22.279237, 114.135748 22.279224, 114.135767 22.279212, 114.135851 22.279176, 114.1359 22.279152, 114.135953 22.279139, 114.135988 22.279133, 114.136024 22.279132, 114.136044 22.279134, 114.136063 22.279138, 114.136099 22.279152, 114.136124 22.279166, 114.136204 22.279239, 114.136276 22.279277, 114.136301 22.279283, 114.136318 22.279286, 114.136346 22.279286, 114.136368 22.279283, 114.136444 22.27925, 114.136477 22.27924, 114.136516 22.27923, 114.136548 22.279223, 114.136586 22.279223, 114.136623 22.279226, 114.136656 22.279235, 114.13669 22.279253, 114.136748 22.279269, 114.13684 22.27928, 114.136864 22.279288, 114.136902 22.279308, 114.136925 22.279325, 114.136943 22.27934, 114.13697 22.279357, 114.136999 22.27936, 114.13702 22.279359, 114.137081 22.279339, 114.137197 22.279312, 114.137227 22.279301, 114.137247 22.279289, 114.137282 22.27926, 114.137329 22.279217, 114.137365 22.279172, 114.137392 22.279147, 114.137515 22.279066, 114.137579 22.279005, 114.137635 22.278932, 114.137657 22.278909, 114.137693 22.278883, 114.137731 22.278861, 114.137744 22.278846, 114.137765 22.278809, 114.137778 22.278773, 114.137785 22.278744, 114.137792 22.278727, 114.137811 22.278702, 114.137831 22.278687, 114.137857 22.278672, 114.13788 22.278664, 114.137924 22.278656, 114.137976 22.278654, 114.138059 22.278674, 114.138112 22.27867, 114.138135 22.278664, 114.13817 22.278644, 114.138198 22.278618, 114.13826 22.278534, 114.138715 22.277851, 114.139211 22.277354, 114.13976 22.277742, 114.140305 22.278121, 114.140651 22.278516, 114.141011 22.278965, 114.141397 22.279295, 114.141708 22.279655, 114.142062 22.279407, 114.142278 22.279282, 114.142491 22.279159, 114.142991 22.279427, 114.143357 22.27979, 114.143839 22.280046, 114.144044 22.280118, 114.144163 22.280162, 114.144205 22.280179, 114.144264 22.280202, 114.144332 22.280228, 114.144471 22.280284, 114.144716 22.280376, 114.145316 22.280624, 114.145177 22.280971, 114.146235 22.281207, 114.146459 22.281084, 114.146777 22.280987, 114.146957 22.281142, 114.147123 22.28088, 114.147367 22.280596, 114.148136 22.280212, 114.148033 22.279999, 114.149209 22.279571, 114.149428 22.279448, 114.14953 22.279098, 114.14977 22.278695, 114.149715 22.278334, 114.149674 22.278102, 114.150652 22.277643, 114.151322 22.277223, 114.151675 22.276974, 114.15194 22.276846, 114.151951 22.276892, 114.152006 22.277078, 114.152059 22.27721, 114.152094 22.277268, 114.152144 22.277349, 114.152258 22.277477, 114.152326 22.277541, 114.15236 22.277594, 114.152378 22.277629, 114.152452 22.277639, 114.152468 22.277586, 114.152506 22.277506, 114.152533 22.277475, 114.152565 22.277452, 114.152606 22.277435, 114.152679 22.277423, 114.152731 22.27743, 114.152774 22.277437, 114.152814 22.277455, 114.152862 22.27749, 114.152987 22.277597, 114.153107 22.27759, 114.153294 22.277624, 114.153474 22.277678, 114.153785 22.27779, 114.153906 22.277765, 114.154233 22.277706, 114.15431 22.277671, 114.154373 22.277626, 114.154442 22.277539, 114.154496 22.277458, 114.154625 22.277237, 114.15482 22.276888, 114.154755 22.276854, 114.1545 22.276719, 114.154617 22.276523, 114.154678 22.276234, 114.154917 22.276198, 114.155038 22.276261, 114.155068 22.276336, 114.155088 22.276408, 114.155091 22.276493, 114.155075 22.276609, 114.155045 22.276718, 114.155015 22.276822, 114.15498 22.276921, 114.154914 22.277081, 114.154771 22.277316, 114.154888 22.277399, 114.154827 22.277415, 114.154765 22.277452, 114.154626 22.277614, 114.154555 22.277672, 114.15451 22.277707, 114.15439 22.277788, 114.154301 22.277833, 114.154215 22.277862, 114.154155 22.277875, 114.154072 22.277881, 114.154027 22.278201, 114.154077 22.278248, 114.154084 22.278295, 114.154075 22.278336, 114.154198 22.278525, 114.154456 22.278799, 114.154535 22.278918, 114.154456 22.278945, 114.154417 22.278973, 114.154375 22.278995, 114.154344 22.279015, 114.154309 22.279043, 114.154291 22.27907, 114.154282 22.279106, 114.154263 22.279278, 114.154235 22.279497, 114.154199 22.279824, 114.154129 22.27996, 114.154095 22.280004, 114.154064 22.280034, 114.153962 22.280107, 114.153804 22.280199, 114.153595 22.280296, 114.153359 22.280424, 114.153178 22.280492, 114.152991 22.280588, 114.152916 22.280652, 114.152454 22.28091, 114.152353 22.280971, 114.152298 22.281025, 114.152073 22.281246, 114.151888 22.281401, 114.151672 22.281593, 114.15162 22.281631, 114.151506 22.281763, 114.151394 22.281885, 114.15133 22.281948, 114.151109 22.282143, 114.150928 22.282296, 114.15089 22.282319, 114.15087 22.28234, 114.150685 22.282504, 114.150604 22.282576, 114.150411 22.282731, 114.15027 22.282783, 114.150213 22.282789, 114.149905 22.282817, 114.149844 22.282818, 114.149677 22.282822, 114.149592 22.282835, 114.149511 22.282864, 114.1494 22.282918, 114.149203 22.283018, 114.149097 22.283055, 114.148967 22.283082, 114.148838 22.283079, 114.148741 22.283064, 114.148578 22.283024, 114.148472 22.282996, 114.148348 22.283018, 114.148242 22.28305, 114.147876 22.283234, 114.147625 22.283369, 114.147538 22.283503, 114.147485 22.283546, 114.147453 22.283564, 114.147365 22.283603, 114.147258 22.28363, 114.147159 22.283644, 114.147037 22.283648, 114.146838 22.283637, 114.146676 22.283614, 114.146618 22.283612, 114.146559 22.283626, 114.146375 22.283695, 114.146326 22.283726, 114.146204 22.283823, 114.146162 22.283865, 114.146129 22.283906, 114.1461 22.28394, 114.14609 22.283955, 114.14605 22.28404, 114.146002 22.284251, 114.14596 22.284494, 114.145935 22.284588, 114.145904 22.284676, 114.145792 22.284785, 114.145656 22.284838, 114.14551 22.284877, 114.145358 22.284889, 114.145134 22.284892, 114.145044 22.284885, 114.144953 22.284867, 114.144854 22.284838, 114.144708 22.284772, 114.144687 22.284759, 114.144616 22.284698, 114.14458 22.284645, 114.144401 22.284326, 114.144329 22.284243, 114.14423 22.284189, 114.144059 22.284186, 114.143942 22.284196, 114.143622 22.284251, 114.14311 22.284348, 114.143079 22.284366, 114.14297 22.284388, 114.142728 22.284414, 114.142446 22.284417, 114.142334 22.28443, 114.142167 22.284487, 114.142088 22.284521, 114.141825 22.284654, 114.141732 22.284696, 114.141632 22.28473, 114.141414 22.284796, 114.141357 22.284809, 114.141315 22.284813, 114.141277 22.284813, 114.141218 22.284806, 114.14118 22.284797, 114.141129 22.284768, 114.141091 22.28474, 114.141022 22.28459, 114.140972 22.284464, 114.14092 22.284373, 114.140881 22.284336, 114.140712 22.284232, 114.140653 22.284202, 114.140455 22.284111, 114.140421 22.284102, 114.140299 22.284085, 114.140257 22.284086, 114.140084 22.284124, 114.139853 22.284212, 114.139792 22.28423, 114.139692 22.284245, 114.139594 22.284243, 114.13952 22.28423, 114.139452 22.284213, 114.139407 22.284192, 114.139341 22.284154, 114.139169 22.284024, 114.139052 22.283931, 114.138967 22.283886, 114.138851 22.283913, 114.138807 22.283939, 114.13874 22.283988, 114.138702 22.284022, 114.138643 22.2841, 114.138588 22.284191, 114.138497 22.284356, 114.138415 22.284534, 114.138376 22.284602, 114.138334 22.284654, 114.138296 22.284688, 114.138256 22.284717, 114.138139 22.284771, 114.138065 22.284778, 114.137676 22.284798, 114.137507 22.28479, 114.137436 22.284776, 114.137372 22.284746, 114.137332 22.284697, 114.136763 22.284039, 114.136666 22.283841, 114.136655 22.283769, 114.136629 22.283695, 114.136572 22.283623, 114.136538 22.28359, 114.136483 22.28355, 114.136423 22.283521, 114.13639 22.283514, 114.136328 22.2835, 114.136271 22.283493, 114.136228 22.283502, 114.136194 22.283501, 114.136167 22.283506, 114.136086 22.283527, 114.135943 22.283585, 114.135738 22.28369, 114.135687 22.283722, 114.13567 22.283737, 114.13544 22.283896, 114.135204 22.284097, 114.135152 22.284128, 114.135107 22.284157, 114.13495 22.284207, 114.134914 22.284213, 114.134742 22.284266, 114.134521 22.284323, 114.134373 22.284357, 114.134281 22.284364, 114.134132 22.284362, 114.134031 22.28435, 114.133964 22.284333, 114.133873 22.2843, 114.133778 22.284259, 114.133683 22.284187, 114.133557 22.284066, 114.133223 22.283742, 114.132903 22.283429, 114.132842 22.283372, 114.132717 22.283232, 114.132666 22.283147, 114.132548 22.282851, 114.13246 22.282632, 114.132407 22.28237, 114.132376 22.282202, 114.132314 22.281996, 114.13226 22.281893, 114.132231 22.281844, 114.132194 22.281795, 114.132005 22.28159, 114.131966 22.281494, 114.131819 22.281284, 114.131712 22.281104, 114.13169 22.281067, 114.131643 22.28096, 114.131614 22.280889, 114.131533 22.280651, 114.131393 22.280053, 114.131253 22.279572, 114.131192 22.279302, 114.13118 22.279226, 114.131126 22.279036, 114.13112 22.278886, 114.131098 22.278668, 114.131087 22.278628, 114.131066 22.278455, 114.13106 22.27838, 114.131016 22.278127, 114.130965 22.277987, 114.130906 22.277857, 114.130852 22.277773, 114.130732 22.277599, 114.130515 22.277345, 114.130082 22.276751, 114.129862 22.276418, 114.129768 22.276207, 114.129661 22.275842, 114.129656 22.275764, 114.12966 22.275622))"
